,Unnamed: 0,tweet_link,tweet,raw_label1,labeler_id1,raw_label2,labler_id2,raw_label3,labeler_id,secondary_label,additional_notes,label
4390,4390,https://twitter.com/edent/status/1274264976052477953,"You only have freedom to eat shit and dirty creatures like dog, pig, bat etc. and have freedom to spread chinese virus across the globe. Toilet doesn't give you freedom of speech.
 

 #freeTibet #freeTaiwan #freeHongKong and leave our Aksai Chin area.
 

 Bring democracy in yr country.",stigmatizing - medium,101,stigmatizing - medium,7.0,,,Chinse Uyghur Muslims;International politics;Wet market and eating habits,duplicate,stigmatizing
4391,4391,https://twitter.com/edent/status/1222834954251276288,"Map of countries that do the same. So, yeah, it's racist to say it is only Chinese / Asian people that eat wild animals. Again, criticise their food ; safety, comment on wet markets but it's not an exclusively Chinese practice. #coronavirus #2019nCoV URL",not stigmatizing,101,not stigmatizing,4.0,,,Anti-stigmatizing (talking against hate speech and racism);Wet market and eating habits,,not stigmatizing
4392,4392,https://twitter.com/edent/status/1223412379855269888,"It was true though wasn't it? I mean, didn't the #RedChinese #Communist #Thieves steal #CoronaVirus from a Canadian lab and pay a Harvard virologist a shit-ton of money to work on it? And didn't the #Wuhan #BSL_4 lab post a job for someone to work on #BatViruses?
 

 True? No? Hmmm?",stigmatizing - low,101,stigmatizing - high,4.0,,,Information or misinformation;Wuhan virus lab,,stigmatizing
4393,4393,https://twitter.com/edent/status/1230538812373159936,The Communist China can’t accept any criticism... so the journalists who report the truth are always being considered as threat to its “social stability”. Wuhan #coronavirus perfectly illustrates how suppression of freedom of speech ; press can kill lives. #COVID2019,not stigmatizing,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP);Information or misinformation,,not stigmatizing
4394,4394,https://twitter.com/edent/status/1239136522516881410,China is responsible for all this instead china should be fined to pay for all deaths and all lock down .loss should be payed by china.what is the need of eating bat and snakes .no country is that bad.,stigmatizing - medium,101,stigmatizing - low,13.0,,,Wet market and eating habits,,stigmatizing
4395,4395,https://twitter.com/edent/status/1245853650548908032,"Leaked US Intel Report Accuses China Of Deliberately Lying About Coronavirus Figures – Tucker Carlson: The WHO Helped China Cover-Up COVID-19 
 

 URL",stigmatizing - low,101,stigmatizing - medium,16.0,,,Chinese government (Chinese communist party - CCP);COVID-19 cases and deaths statistics;International politics,WHO,stigmatizing
4396,4396,https://twitter.com/edent/status/1229800137951563776,"Sorry but I BOYCOTT CHINA. They use torture of dogs and cats to improve flavor. They have no laws for animals and because of this they spread their plagues around the world.
 Maybe you can do something about it, it is uncivilized and demonic. Skinned and boiled alive. URL",stigmatizing - medium,101,stigmatizing - low,18.0,,,Other,,stigmatizing
4397,4397,https://twitter.com/edent/status/1224531049792729088,"All people of China are fucking monsters, eating swine shit with curry...wholy bastered, they fuck even every animal before eat and their women wholy Bigg horr... because of their fucking eat habbits world created this situation.Corona will lead China's economy to the Bottom.",stigmatizing - high,101,stigmatizing - high,4.0,,,Wet market and eating habits,,stigmatizing
4398,4398,https://twitter.com/edent/status/1266167566713618434,"We blame United States and World Health Organization for the cover up of the coronovirus outbreak but I especially blame mostly at the Communist Party of China and its dictator Xi Jinping for their 💯 percent lies, deception, and deciet of the coronovirus outbreak.",not stigmatizing,101,not stigmatizing,7.0,,,Chinese government (Chinese communist party - CCP);International politics,WHO,not stigmatizing
4399,4399,https://twitter.com/edent/status/1250576382381473792,"When I say the virus probably came from a lab in Wuhan that recently advertised for Coronavirus researchers, I get called a conspiracy theorist by people who believe a Chinese Communist Party story that it came from wild bats 100s of miles away via pangolins or stray dogs! URL",not stigmatizing,101,not stigmatizing,7.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP);Wuhan virus lab,,not stigmatizing
4400,4400,https://twitter.com/edent/status/1222342122122051584,"About the Bat Soup video that has been circulating. #fake
 

 ""Thousands of Twitter users blamed supposedly “dirty” Chinese eating habits—in particular the consumption of wildlife—for the outbreak, said to have begun at a so-called wet market that sold animals in Wuhan, China... 1/",not stigmatizing,101,not stigmatizing,4.0,,,Information or misinformation;Wet market and eating habits,,not stigmatizing
4401,4401,https://twitter.com/edent/status/1242464639788519424,paid for by #China....#ChinaLiedAndPeopleDied ; she is covering up for them and spreading lies and misinformation. These are Evil and really sick peoples.,stigmatizing - medium,101,stigmatizing - medium,14.0,,,Chinese government (Chinese communist party - CCP),,stigmatizing
4402,4402,https://twitter.com/edent/status/1237869702682005507,People said #coronavirus from Chinese people's wildlife eatting habit but you don't know how most of Chinese (over 95%) hate those eat and sell wild animals. The first case was on Dec. 1st and he hasn't been to that wet market btw.,not stigmatizing,101,not stigmatizing,13.0,,,Information or misinformation;Wet market and eating habits,,not stigmatizing
4403,4403,https://twitter.com/edent/status/1223012898462670848,"the problem is that people in china are eating snakes,bats,dogs and cats thats how the corona virus started and frankly i dont blame you for being this stupid and uneducated since all your brain cells probably retreated after seeing the dumb one just like north korea",stigmatizing - medium,101,stigmatizing - high,17.0,,,Wet market and eating habits,,stigmatizing
4404,4404,https://twitter.com/edent/status/1239664585533079552,"Overheard in the bank today?
 Boomers talking about how COVID-19 is actually “created by Chinese scientists” and its “biological warfare” to kill off their generation “so the socialists can take over”
 

 Bro. I thought this shit only existed on YouTube.",not stigmatizing,101,not stigmatizing,13.0,,,Bio-weapon;Information or misinformation;Wuhan virus lab,,not stigmatizing
4405,4405,https://twitter.com/edent/status/1222960477564571649,"This what a typical wild animal market in China look like. There is no denying that people in China are eating rats, bats, snakes, dogs, civet cats, porcupines, wolf cubs...etc. if this itself is not in China so be it. Internet is not perfect. But this is SIMILAR. #coronavirus",stigmatizing - medium,101,stigmatizing - low,17.0,,,Wet market and eating habits,,stigmatizing
4406,4406,https://twitter.com/edent/status/1241654099566870530,"why TRUMP is so racist and focusing on blaming China ? desperate moves to try to save face and the coming humiliation in fighting #coronavirus #COVID19 
 Pride and ego will cost USA it's position as first super power. the world doesn't trust you anymore URL",not stigmatizing,101,not stigmatizing,14.0,,,Anti-stigmatizing (talking against hate speech and racism);Donald Trump,,not stigmatizing
4407,4407,https://twitter.com/edent/status/1245399232053309444,"#ChinaLiedPeopleDied 
 Cover-up of #coronavirus, corruption with and suppression of freedom... China is never a friend with America or the free world. They just want to get more control of the world, so they steal, they lie, they suppress the disagreed. URL",stigmatizing - medium,101,stigmatizing - high,15.0,,,International politics,,stigmatizing
4408,4408,https://twitter.com/edent/status/1245018517901963270,"Get out of India,you swine.Your XiJinpeng ; China b tried 4 genocide with Chinese virus bio weapon. You pay for all world,can't escape. You yellow skin.Down with Communism, don't meddle with India,we are not with you.We will snap diplomatic relations shortly. Vacate Aksai chin. URL",stigmatizing - medium,101,stigmatizing - high,15.0,,,International politics,,stigmatizing
4409,4409,https://twitter.com/edent/status/1259567401160638467,"China let loose destructive virus, lied and hid it from the people, ended up killing many lives and crippling an economy!
 

 I say NO mercy, NEVER trust a communist Nation!
 

 URL",stigmatizing - medium,101,stigmatizing - low,7.0,,,Chinese government (Chinese communist party - CCP),,stigmatizing
4410,4410,https://twitter.com/edent/status/1244343554316677122,Okay China reopened the meat shop ... I think it’s soo fucking gross how they eat weird ass shit,stigmatizing - medium,101,stigmatizing - low,14.0,,,Wet market and eating habits,,stigmatizing
4411,4411,https://twitter.com/edent/status/1221679204003123202,"#China #CoronaVirus It is the rats revenge..... rats and all the rest of animals -including dogs, they tortured and eat. Sharks as well, the ones whose fins are cut for soup, and thrown back at sea to drown or be food for healthy predators. #ChineseCruelty is despicable",stigmatizing - medium,101,stigmatizing - medium,4.0,,,Information or misinformation;Wet market and eating habits,,stigmatizing
4412,4412,https://twitter.com/edent/status/1226323032542601216,I think China is lying about this virus. I think it was cooked in a bio warfare lab. I think they killed the young doctor who told the world about this virus. Like a whistleblower. We could be in for a long and hard fight against this. Why are they building hospitals? 😕🤔 URL,stigmatizing - low,101,stigmatizing - low,18.0,,,Bio-weapon;Wuhan virus lab,,stigmatizing
4413,4413,https://twitter.com/edent/status/1246101387542278146,"I agree this grotesque occupation with eating wild animals, often still alive, must be eradicated. But think about it. If market was source, as phu-ked as China is, It's not logical for their economic progress to allow it
 to stay open and risk more outbreaks. It's a Lab Virus. URL",stigmatizing - medium,101,stigmatizing - high,16.0,,,Wet market and eating habits;Wuhan virus lab,,stigmatizing
4414,4414,https://twitter.com/edent/status/1223194245613391872,"When entering a relationship with a Chinese chick she needs to have an evidence that she doesn’t have a diet that consists of bat stew , Snakes or any animal who eats meat I don’t need no corona shit in my bloodstream",stigmatizing - medium,101,stigmatizing - low,4.0,,,Wet market and eating habits,,stigmatizing
4415,4415,https://twitter.com/edent/status/1252639244339855360,"You guys got pork, beef, fish, chicken and goats....why the fuck ya'll eating rats, cats, dogs, bats and spreading disease fam? #ChinaLiedPeopleDied #WuFlu #COVID19 #coronavirus
 URL",stigmatizing - medium,101,stigmatizing - low,7.0,,,Wet market and eating habits,,stigmatizing
4416,4416,https://twitter.com/edent/status/1221828849106915330,"virus guesses
 1) recent swine epidemic in China increased demand for bush meat (75%)
 2) virus made in Wuhan lab to test vaccines got out by accident (20%)
 3) bio-weapon, deliberate release as a test run, released in Wuhan to hide real source (5%)",not stigmatizing,101,not stigmatizing,18.0,,,Bio-weapon;Wuhan virus lab,,not stigmatizing
